ts,Python parent id,ph,Ev Idx,dur,tid,Python module id,pid,Python id,cat,name
6083647124642.433,788,X,1152,22.848,383547,,383547,789,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124663.826,789,X,1153,0.414,383547,,383547,790,python_function,<built-in function len>
6083647124667.497,786,X,1154,1.273,383547,,383547,791,python_function,torch/utils/_pytree.py(665): _get_node_type
6083647124667.768,791,X,1155,0.807,383547,,383547,792,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124668.215,792,X,1156,0.072,383547,,383547,793,python_function,<built-in function len>
6083647124670.645,786,X,1157,1.229,383547,,383547,794,python_function,torch/utils/_pytree.py(411): _tuple_flatten
6083647124674.061,786,X,1158,7.936,383547,,383547,795,python_function,torch/utils/_pytree.py(890): tree_iter
6083647124674.497,795,X,1159,1.625,383547,,383547,796,python_function,torch/utils/_pytree.py(672): _is_leaf
6083647124674.867,796,X,1160,0.971,383547,,383547,797,python_function,torch/utils/_pytree.py(665): _get_node_type
6083647124675.114,797,X,1161,0.571,383547,,383547,798,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124675.441,798,X,1162,0.045,383547,,383547,799,python_function,<built-in function len>
6083647124676.469,795,X,1163,0.742,383547,,383547,800,python_function,torch/utils/_pytree.py(665): _get_node_type
6083647124676.652,800,X,1164,0.451,383547,,383547,801,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124676.897,801,X,1165,0.043,383547,,383547,802,python_function,<built-in function len>
6083647124677.764,795,X,1166,0.383,383547,,383547,803,python_function,torch/utils/_pytree.py(411): _tuple_flatten
6083647124679.046,795,X,1167,2.708,383547,,383547,804,python_function,torch/utils/_pytree.py(890): tree_iter
6083647124679.321,804,X,1168,2.189,383547,,383547,805,python_function,torch/utils/_pytree.py(672): _is_leaf
6083647124679.583,805,X,1169,1.729,383547,,383547,806,python_function,torch/utils/_pytree.py(665): _get_node_type
6083647124679.824,806,X,1170,1.378,383547,,383547,807,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124680.826,807,X,1171,0.046,383547,,383547,808,python_function,<built-in function len>
6083647124682.861,785,X,1172,3.772,383547,,383547,809,python_function,torch/_ops.py(995): <lambda>
6083647124685.874,809,X,1173,0.617,383547,,383547,810,python_function,<built-in function isinstance>
6083647124687.398,785,X,1174,14.787,383547,,383547,811,python_function,torch/utils/_pytree.py(904): tree_iter
6083647124687.934,811,X,1175,1.317,383547,,383547,812,python_function,torch/utils/_pytree.py(904): tree_iter
6083647124688.348,812,X,1176,0.143,383547,,383547,813,python_function,torch/utils/_pytree.py(896): tree_iter
6083647124690.202,811,X,1177,11.603,383547,,383547,814,python_function,torch/utils/_pytree.py(890): tree_iter
6083647124690.435,814,X,1178,1.52,383547,,383547,815,python_function,torch/utils/_pytree.py(672): _is_leaf
6083647124690.748,815,X,1179,1.015,383547,,383547,816,python_function,torch/utils/_pytree.py(665): _get_node_type
6083647124690.958,816,X,1180,0.651,383547,,383547,817,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124691.331,817,X,1181,0.05,383547,,383547,818,python_function,<built-in function len>
6083647124692.201,814,X,1182,0.724,383547,,383547,819,python_function,torch/utils/_pytree.py(665): _get_node_type
6083647124692.39,819,X,1183,0.433,383547,,383547,820,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance
6083647124692.627,820,X,1184,0.045,383547,,383547,821,python_function,<built-in function len>
6083647124694.055,814,X,1185,7.369,383547,,383547,822,python_function,torch/utils/_pytree.py(439): _dict_flatten
6083647124694.974,822,X,1186,0.232,383547,,383547,823,python_function,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>
6083647124700.539,822,X,1187,0.228,383547,,383547,824,python_function,<built-in method keys of dict object at 0x7f408aa29000>
6083647124706.91,782,X,1188,17.824,383547,,383547,825,python_function,<built-in method  of PyCapsule object at 0x7f41fd4b3c60>
6083647124727.816,779,X,1189,0.288,383547,,383547,826,python_function,<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x7f41fd558e90>
6083647124731.707,779,X,1190,4.321,383547,,383547,827,python_function,torch/profiler/profiler.py(420): schedule_fn
6083647124737.331,779,X,1191,3670.134,383547,,383547,828,python_function,torch/profiler/profiler.py(789): _transit_action
6083647124739.825,828,X,1192,12.029,383547,,383547,829,python_function,<built-in method get of dict object at 0x7f408ab00200>
6083647124741.241,829,X,1193,8.83,383547,,383547,830,python_function,enum.py(783): __hash__
6083647124749.489,830,X,1194,0.436,383547,,383547,831,python_function,<built-in function hash>
6083647124750.641,829,X,1195,0.564,383547,,383547,832,python_function,enum.py(783): __hash__
6083647124751.045,832,X,1196,0.094,383547,,383547,833,python_function,<built-in function hash>
6083647124755.237,828,X,1197,3652.228,383547,,383547,834,python_function,torch/profiler/profiler.py(208): stop_trace
6083647124758.015,834,X,1198,3649.45,383547,,383547,835,python_function,torch/autograd/profiler.py(344): __exit__
6083647124762.269,835,X,1199,0.873,383547,,383547,836,python_function,<built-in function hasattr>
6083647124764.155,835,X,1200,0.259,383547,,383547,837,python_function,<built-in function getattr>
6083647124766.41,835,X,1201,0.56,383547,,383547,838,python_function,<built-in function hasattr>
6083647124771.796,835,X,1202,3635.669,383547,,383547,839,python_function,torch/cuda/__init__.py(944): synchronize
6083647124773.391,839,X,1203,5.143,383547,,383547,840,python_function,torch/cuda/__init__.py(289): _lazy_init
6083647124774.928,840,X,1204,3.359,383547,,383547,841,python_function,torch/cuda/__init__.py(242): is_initialized
6083647124777.24,841,X,1205,0.875,383547,,383547,842,python_function,<built-in function _cuda_isInBadFork>
6083647124783.339,839,X,1206,59.917,383547,,383547,843,python_function,torch/cuda/__init__.py(439): __init__
6083647124786.376,843,X,1207,55.569,383547,,383547,844,python_function,torch/cuda/_utils.py(9): _get_device_index
6083647124787.141,844,X,1208,0.254,383547,,383547,845,python_function,<built-in function isinstance>
6083647124788.24,844,X,1209,0.061,383547,,383547,846,python_function,<built-in function isinstance>
6083647124788.967,844,X,1210,0.068,383547,,383547,847,python_function,<built-in function isinstance>
6083647124790.029,844,X,1211,0.107,383547,,383547,848,python_function,torch/_jit_internal.py(103): is_scripting
6083647124791.007,844,X,1212,0.074,383547,,383547,849,python_function,<built-in function isinstance>
6083647124792.483,844,X,1213,49.242,383547,,383547,850,python_function,torch/_utils.py(773): _get_device_index
6083647124793.209,850,X,1214,0.064,383547,,383547,851,python_function,<built-in function isinstance>
6083647124794.075,850,X,1215,0.12,383547,,383547,852,python_function,<built-in function isinstance>
6083647124794.694,850,X,1216,0.069,383547,,383547,853,python_function,<built-in function isinstance>
6083647124795.44,850,X,1217,0.11,383547,,383547,854,python_function,torch/_jit_internal.py(103): is_scripting
6083647124796.504,850,X,1218,44.874,383547,,383547,855,python_function,torch/_utils.py(747): _get_current_device_index
6083647124798.123,855,X,1219,42.945,383547,,383547,856,python_function,torch/_utils.py(733): _get_device_attr
6083647124799.352,856,X,1220,26.274,383547,,383547,857,python_function,torch/_utils.py(718): _get_available_device_type
6083647124800.663,857,X,1221,24.637,383547,,383547,858,python_function,torch/cuda/__init__.py(116): is_available
6083647124802.173,858,X,1222,1.026,383547,,383547,859,python_function,torch/cuda/__init__.py(107): _is_compiled
6083647124802.81,859,X,1223,0.326,383547,,383547,860,python_function,<built-in function hasattr>
6083647124803.927,858,X,1224,18.45,383547,,383547,861,python_function,torch/cuda/__init__.py(112): _nvml_based_avail
6083647124805.744,861,X,1225,16.183,383547,,383547,862,python_function,os.py(772): getenv
6083647124808.454,862,X,1226,13.24,383547,,383547,863,python_function,_collections_abc.py(821): get
6083647124809.757,863,X,1227,9.986,383547,,383547,864,python_function,os.py(675): __getitem__
6083647124811.968,864,X,1228,3.801,383547,,383547,865,python_function,os.py(755): encode
6083647124812.565,865,X,1229,0.079,383547,,383547,866,python_function,<built-in function isinstance>
6083647124815.006,865,X,1230,0.621,383547,,383547,867,python_function,<built-in method encode of str object at 0x7f41fc0bc1c0>
6083647124824.139,858,X,1231,0.951,383547,,383547,868,python_function,<built-in function _cuda_getDeviceCount>
6083647124827.828,856,X,1232,0.66,383547,,383547,869,python_function,<built-in method lower of str object at 0x7f420fcb16b0>
6083647124829.836,856,X,1233,11.038,383547,,383547,870,python_function,torch/_utils.py(749): <lambda>
6083647124832.007,870,X,1234,8.708,383547,,383547,871,python_function,torch/cuda/__init__.py(938): current_device
6083647124832.687,871,X,1235,1.056,383547,,383547,872,python_function,torch/cuda/__init__.py(289): _lazy_init
6083647124833.06,872,X,1236,0.565,383547,,383547,873,python_function,torch/cuda/__init__.py(242): is_initialized
6083647124833.351,873,X,1237,0.221,383547,,383547,874,python_function,<built-in function _cuda_isInBadFork>
6083647124835.957,871,X,1238,4.667,383547,,383547,875,python_function,<built-in function _cuda_getDevice>
6083647124847.176,839,X,1239,6.383,383547,,383547,876,python_function,torch/cuda/__init__.py(443): __enter__
6083647124850.813,876,X,1240,2.38,383547,,383547,877,python_function,<built-in function _cuda_exchangeDevice>
6083647124855.411,839,X,1241,3534.229,383547,,383547,878,python_function,<built-in function _cuda_synchronize>
6083647128390.683,839,X,1242,16.782,383547,,383547,879,python_function,torch/cuda/__init__.py(446): __exit__
6083647128392.734,879,X,1243,1.638,383547,,383547,880,python_function,<built-in function _cuda_maybeExchangeDevice>
6083647128397.075,879,X,1244,0.822,383547,,383547,881,python_function,<built-in function perf_counter_ns>
6083647128400.481,879,X,1245,6.984,383547,,383547,882,python_function,<built-in method _disable_profiler of PyCapsule object at 0x7f408de24f30>
